"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"08/04/2017 20:00:00 - 08/04/2017 21:00:00","BZN|SE3","Without sequence","28.52",""
"08/04/2017 21:00:00 - 08/04/2017 22:00:00","BZN|SE3","Without sequence","28.53",""
"08/04/2017 22:00:00 - 08/04/2017 23:00:00","BZN|SE3","Without sequence","28.51",""
"08/04/2017 23:00:00 - 09/04/2017 00:00:00","BZN|SE3","Without sequence","28.08",""
"09/04/2017 00:00:00 - 09/04/2017 01:00:00","BZN|SE3","Without sequence","26.28",""
"09/04/2017 01:00:00 - 09/04/2017 02:00:00","BZN|SE3","Without sequence","25.05",""
"09/04/2017 02:00:00 - 09/04/2017 03:00:00","BZN|SE3","Without sequence","24.8",""
"09/04/2017 03:00:00 - 09/04/2017 04:00:00","BZN|SE3","Without sequence","24.5",""
"09/04/2017 04:00:00 - 09/04/2017 05:00:00","BZN|SE3","Without sequence","24.55",""
"09/04/2017 05:00:00 - 09/04/2017 06:00:00","BZN|SE3","Without sequence","24.7",""
"09/04/2017 06:00:00 - 09/04/2017 07:00:00","BZN|SE3","Without sequence","23.86",""
"09/04/2017 07:00:00 - 09/04/2017 08:00:00","BZN|SE3","Without sequence","24.38",""
"09/04/2017 08:00:00 - 09/04/2017 09:00:00","BZN|SE3","Without sequence","27.14",""
"09/04/2017 09:00:00 - 09/04/2017 10:00:00","BZN|SE3","Without sequence","28.25",""
"09/04/2017 10:00:00 - 09/04/2017 11:00:00","BZN|SE3","Without sequence","27.6",""
"09/04/2017 11:00:00 - 09/04/2017 12:00:00","BZN|SE3","Without sequence","26.59",""
"09/04/2017 12:00:00 - 09/04/2017 13:00:00","BZN|SE3","Without sequence","25.06",""
"09/04/2017 13:00:00 - 09/04/2017 14:00:00","BZN|SE3","Without sequence","23.92",""
"09/04/2017 14:00:00 - 09/04/2017 15:00:00","BZN|SE3","Without sequence","22.97",""
"09/04/2017 15:00:00 - 09/04/2017 16:00:00","BZN|SE3","Without sequence","22.93",""
"09/04/2017 16:00:00 - 09/04/2017 17:00:00","BZN|SE3","Without sequence","23.67",""
"09/04/2017 17:00:00 - 09/04/2017 18:00:00","BZN|SE3","Without sequence","25.07",""
"09/04/2017 18:00:00 - 09/04/2017 19:00:00","BZN|SE3","Without sequence","27.21",""
"09/04/2017 19:00:00 - 09/04/2017 20:00:00","BZN|SE3","Without sequence","27.73",""
"09/04/2017 20:00:00 - 09/04/2017 21:00:00","BZN|SE3","Without sequence","27.87",""
"09/04/2017 21:00:00 - 09/04/2017 22:00:00","BZN|SE3","Without sequence","27.58",""
"09/04/2017 22:00:00 - 09/04/2017 23:00:00","BZN|SE3","Without sequence","26.42",""
"09/04/2017 23:00:00 - 10/04/2017 00:00:00","BZN|SE3","Without sequence","24.08",""
"10/04/2017 00:00:00 - 10/04/2017 01:00:00","BZN|SE3","Without sequence","24.45",""
"10/04/2017 01:00:00 - 10/04/2017 02:00:00","BZN|SE3","Without sequence","23.02",""
"10/04/2017 02:00:00 - 10/04/2017 03:00:00","BZN|SE3","Without sequence","20.36",""
"10/04/2017 03:00:00 - 10/04/2017 04:00:00","BZN|SE3","Without sequence","17.84",""
"10/04/2017 04:00:00 - 10/04/2017 05:00:00","BZN|SE3","Without sequence","20.51",""
"10/04/2017 05:00:00 - 10/04/2017 06:00:00","BZN|SE3","Without sequence","25.46",""
"10/04/2017 06:00:00 - 10/04/2017 07:00:00","BZN|SE3","Without sequence","27.67",""
"10/04/2017 07:00:00 - 10/04/2017 08:00:00","BZN|SE3","Without sequence","28.73",""
"10/04/2017 08:00:00 - 10/04/2017 09:00:00","BZN|SE3","Without sequence","28.79",""
"10/04/2017 09:00:00 - 10/04/2017 10:00:00","BZN|SE3","Without sequence","28.56",""
"10/04/2017 10:00:00 - 10/04/2017 11:00:00","BZN|SE3","Without sequence","28.15",""
"10/04/2017 11:00:00 - 10/04/2017 12:00:00","BZN|SE3","Without sequence","27.57",""
"10/04/2017 12:00:00 - 10/04/2017 13:00:00","BZN|SE3","Without sequence","26.58",""
"10/04/2017 13:00:00 - 10/04/2017 14:00:00","BZN|SE3","Without sequence","26.2",""
"10/04/2017 14:00:00 - 10/04/2017 15:00:00","BZN|SE3","Without sequence","24.7",""
"10/04/2017 15:00:00 - 10/04/2017 16:00:00","BZN|SE3","Without sequence","24.62",""
"10/04/2017 16:00:00 - 10/04/2017 17:00:00","BZN|SE3","Without sequence","24.26",""
"10/04/2017 17:00:00 - 10/04/2017 18:00:00","BZN|SE3","Without sequence","26.2",""
"10/04/2017 18:00:00 - 10/04/2017 19:00:00","BZN|SE3","Without sequence","26.65",""
"10/04/2017 19:00:00 - 10/04/2017 20:00:00","BZN|SE3","Without sequence","27.0",""
"10/04/2017 20:00:00 - 10/04/2017 21:00:00","BZN|SE3","Without sequence","26.83",""
"10/04/2017 21:00:00 - 10/04/2017 22:00:00","BZN|SE3","Without sequence","26.35",""
"10/04/2017 22:00:00 - 10/04/2017 23:00:00","BZN|SE3","Without sequence","22.1",""
"10/04/2017 23:00:00 - 11/04/2017 00:00:00","BZN|SE3","Without sequence","6.76",""
"11/04/2017 00:00:00 - 11/04/2017 01:00:00","BZN|SE3","Without sequence","4.97",""
"11/04/2017 01:00:00 - 11/04/2017 02:00:00","BZN|SE3","Without sequence","4.92",""
"11/04/2017 02:00:00 - 11/04/2017 03:00:00","BZN|SE3","Without sequence","4.1",""
"11/04/2017 03:00:00 - 11/04/2017 04:00:00","BZN|SE3","Without sequence","5.64",""
"11/04/2017 04:00:00 - 11/04/2017 05:00:00","BZN|SE3","Without sequence","10.38",""
"11/04/2017 05:00:00 - 11/04/2017 06:00:00","BZN|SE3","Without sequence","18.02",""
"11/04/2017 06:00:00 - 11/04/2017 07:00:00","BZN|SE3","Without sequence","24.88",""
"11/04/2017 07:00:00 - 11/04/2017 08:00:00","BZN|SE3","Without sequence","27.54",""
"11/04/2017 08:00:00 - 11/04/2017 09:00:00","BZN|SE3","Without sequence","27.7",""
"11/04/2017 09:00:00 - 11/04/2017 10:00:00","BZN|SE3","Without sequence","27.55",""
"11/04/2017 10:00:00 - 11/04/2017 11:00:00","BZN|SE3","Without sequence","27.49",""
"11/04/2017 11:00:00 - 11/04/2017 12:00:00","BZN|SE3","Without sequence","27.32",""
"11/04/2017 12:00:00 - 11/04/2017 13:00:00","BZN|SE3","Without sequence","27.15",""
"11/04/2017 13:00:00 - 11/04/2017 14:00:00","BZN|SE3","Without sequence","27.15",""
"11/04/2017 14:00:00 - 11/04/2017 15:00:00","BZN|SE3","Without sequence","26.79",""
"11/04/2017 15:00:00 - 11/04/2017 16:00:00","BZN|SE3","Without sequence","26.62",""
"11/04/2017 16:00:00 - 11/04/2017 17:00:00","BZN|SE3","Without sequence","26.9",""
"11/04/2017 17:00:00 - 11/04/2017 18:00:00","BZN|SE3","Without sequence","27.41",""
"11/04/2017 18:00:00 - 11/04/2017 19:00:00","BZN|SE3","Without sequence","27.78",""
"11/04/2017 19:00:00 - 11/04/2017 20:00:00","BZN|SE3","Without sequence","28.3",""
"11/04/2017 20:00:00 - 11/04/2017 21:00:00","BZN|SE3","Without sequence","28.18",""
"11/04/2017 21:00:00 - 11/04/2017 22:00:00","BZN|SE3","Without sequence","27.86",""
"11/04/2017 22:00:00 - 11/04/2017 23:00:00","BZN|SE3","Without sequence","26.92",""
"11/04/2017 23:00:00 - 12/04/2017 00:00:00","BZN|SE3","Without sequence","25.87",""
"12/04/2017 00:00:00 - 12/04/2017 01:00:00","BZN|SE3","Without sequence","25.99",""
"12/04/2017 01:00:00 - 12/04/2017 02:00:00","BZN|SE3","Without sequence","24.42",""
"12/04/2017 02:00:00 - 12/04/2017 03:00:00","BZN|SE3","Without sequence","24.18",""
"12/04/2017 03:00:00 - 12/04/2017 04:00:00","BZN|SE3","Without sequence","24.47",""
"12/04/2017 04:00:00 - 12/04/2017 05:00:00","BZN|SE3","Without sequence","24.81",""
"12/04/2017 05:00:00 - 12/04/2017 06:00:00","BZN|SE3","Without sequence","25.98",""
"12/04/2017 06:00:00 - 12/04/2017 07:00:00","BZN|SE3","Without sequence","28.13",""
"12/04/2017 07:00:00 - 12/04/2017 08:00:00","BZN|SE3","Without sequence","28.79",""
"12/04/2017 08:00:00 - 12/04/2017 09:00:00","BZN|SE3","Without sequence","28.84",""
"12/04/2017 09:00:00 - 12/04/2017 10:00:00","BZN|SE3","Without sequence","28.79",""
"12/04/2017 10:00:00 - 12/04/2017 11:00:00","BZN|SE3","Without sequence","28.62",""
"12/04/2017 11:00:00 - 12/04/2017 12:00:00","BZN|SE3","Without sequence","28.02",""
"12/04/2017 12:00:00 - 12/04/2017 13:00:00","BZN|SE3","Without sequence","27.86",""
"12/04/2017 13:00:00 - 12/04/2017 14:00:00","BZN|SE3","Without sequence","27.76",""
"12/04/2017 14:00:00 - 12/04/2017 15:00:00","BZN|SE3","Without sequence","27.54",""
"12/04/2017 15:00:00 - 12/04/2017 16:00:00","BZN|SE3","Without sequence","27.46",""
"12/04/2017 16:00:00 - 12/04/2017 17:00:00","BZN|SE3","Without sequence","27.11",""
"12/04/2017 17:00:00 - 12/04/2017 18:00:00","BZN|SE3","Without sequence","27.56",""
"12/04/2017 18:00:00 - 12/04/2017 19:00:00","BZN|SE3","Without sequence","28.3",""
"12/04/2017 19:00:00 - 12/04/2017 20:00:00","BZN|SE3","Without sequence","28.45",""
"12/04/2017 20:00:00 - 12/04/2017 21:00:00","BZN|SE3","Without sequence","28.46",""
"12/04/2017 21:00:00 - 12/04/2017 22:00:00","BZN|SE3","Without sequence","28.22",""
"12/04/2017 22:00:00 - 12/04/2017 23:00:00","BZN|SE3","Without sequence","27.32",""
"12/04/2017 23:00:00 - 13/04/2017 00:00:00","BZN|SE3","Without sequence","24.25",""
"13/04/2017 00:00:00 - 13/04/2017 01:00:00","BZN|SE3","Without sequence","24.09",""
"13/04/2017 01:00:00 - 13/04/2017 02:00:00","BZN|SE3","Without sequence","23.46",""
"13/04/2017 02:00:00 - 13/04/2017 03:00:00","BZN|SE3","Without sequence","23.05",""
"13/04/2017 03:00:00 - 13/04/2017 04:00:00","BZN|SE3","Without sequence","23.08",""
"13/04/2017 04:00:00 - 13/04/2017 05:00:00","BZN|SE3","Without sequence","24.16",""
"13/04/2017 05:00:00 - 13/04/2017 06:00:00","BZN|SE3","Without sequence","26.76",""
"13/04/2017 06:00:00 - 13/04/2017 07:00:00","BZN|SE3","Without sequence","27.81",""
"13/04/2017 07:00:00 - 13/04/2017 08:00:00","BZN|SE3","Without sequence","28.06",""
"13/04/2017 08:00:00 - 13/04/2017 09:00:00","BZN|SE3","Without sequence","28.38",""
"13/04/2017 09:00:00 - 13/04/2017 10:00:00","BZN|SE3","Without sequence","28.46",""
"13/04/2017 10:00:00 - 13/04/2017 11:00:00","BZN|SE3","Without sequence","28.47",""
"13/04/2017 11:00:00 - 13/04/2017 12:00:00","BZN|SE3","Without sequence","28.29",""
"13/04/2017 12:00:00 - 13/04/2017 13:00:00","BZN|SE3","Without sequence","27.67",""
"13/04/2017 13:00:00 - 13/04/2017 14:00:00","BZN|SE3","Without sequence","27.42",""
"13/04/2017 14:00:00 - 13/04/2017 15:00:00","BZN|SE3","Without sequence","27.34",""
"13/04/2017 15:00:00 - 13/04/2017 16:00:00","BZN|SE3","Without sequence","27.22",""
"13/04/2017 16:00:00 - 13/04/2017 17:00:00","BZN|SE3","Without sequence","27.59",""
"13/04/2017 17:00:00 - 13/04/2017 18:00:00","BZN|SE3","Without sequence","28.06",""
"13/04/2017 18:00:00 - 13/04/2017 19:00:00","BZN|SE3","Without sequence","28.18",""
"13/04/2017 19:00:00 - 13/04/2017 20:00:00","BZN|SE3","Without sequence","28.18",""
"13/04/2017 20:00:00 - 13/04/2017 21:00:00","BZN|SE3","Without sequence","28.28",""
"13/04/2017 21:00:00 - 13/04/2017 22:00:00","BZN|SE3","Without sequence","28.07",""
"13/04/2017 22:00:00 - 13/04/2017 23:00:00","BZN|SE3","Without sequence","27.77",""
"13/04/2017 23:00:00 - 14/04/2017 00:00:00","BZN|SE3","Without sequence","27.46",""
"14/04/2017 00:00:00 - 14/04/2017 01:00:00","BZN|SE3","Without sequence","27.42",""
"14/04/2017 01:00:00 - 14/04/2017 02:00:00","BZN|SE3","Without sequence","26.78",""
"14/04/2017 02:00:00 - 14/04/2017 03:00:00","BZN|SE3","Without sequence","26.65",""
"14/04/2017 03:00:00 - 14/04/2017 04:00:00","BZN|SE3","Without sequence","26.73",""
"14/04/2017 04:00:00 - 14/04/2017 05:00:00","BZN|SE3","Without sequence","26.69",""
"14/04/2017 05:00:00 - 14/04/2017 06:00:00","BZN|SE3","Without sequence","26.76",""
"14/04/2017 06:00:00 - 14/04/2017 07:00:00","BZN|SE3","Without sequence","26.93",""
"14/04/2017 07:00:00 - 14/04/2017 08:00:00","BZN|SE3","Without sequence","27.7",""
"14/04/2017 08:00:00 - 14/04/2017 09:00:00","BZN|SE3","Without sequence","28.46",""
"14/04/2017 09:00:00 - 14/04/2017 10:00:00","BZN|SE3","Without sequence","28.23",""
"14/04/2017 10:00:00 - 14/04/2017 11:00:00","BZN|SE3","Without sequence","27.82",""
"14/04/2017 11:00:00 - 14/04/2017 12:00:00","BZN|SE3","Without sequence","27.88",""
"14/04/2017 12:00:00 - 14/04/2017 13:00:00","BZN|SE3","Without sequence","27.31",""
"14/04/2017 13:00:00 - 14/04/2017 14:00:00","BZN|SE3","Without sequence","27.69",""
"14/04/2017 14:00:00 - 14/04/2017 15:00:00","BZN|SE3","Without sequence","27.65",""
"14/04/2017 15:00:00 - 14/04/2017 16:00:00","BZN|SE3","Without sequence","27.79",""
"14/04/2017 16:00:00 - 14/04/2017 17:00:00","BZN|SE3","Without sequence","28.34",""
"14/04/2017 17:00:00 - 14/04/2017 18:00:00","BZN|SE3","Without sequence","28.95",""
"14/04/2017 18:00:00 - 14/04/2017 19:00:00","BZN|SE3","Without sequence","29.49",""
"14/04/2017 19:00:00 - 14/04/2017 20:00:00","BZN|SE3","Without sequence","30.72",""
"14/04/2017 20:00:00 - 14/04/2017 21:00:00","BZN|SE3","Without sequence","32.14",""
"14/04/2017 21:00:00 - 14/04/2017 22:00:00","BZN|SE3","Without sequence","30.4",""
"14/04/2017 22:00:00 - 14/04/2017 23:00:00","BZN|SE3","Without sequence","29.87",""
"14/04/2017 23:00:00 - 15/04/2017 00:00:00","BZN|SE3","Without sequence","28.99",""
"15/04/2017 00:00:00 - 15/04/2017 01:00:00","BZN|SE3","Without sequence","30.01",""
"15/04/2017 01:00:00 - 15/04/2017 02:00:00","BZN|SE3","Without sequence","29.25",""
"15/04/2017 02:00:00 - 15/04/2017 03:00:00","BZN|SE3","Without sequence","28.65",""
"15/04/2017 03:00:00 - 15/04/2017 04:00:00","BZN|SE3","Without sequence","27.51",""
"15/04/2017 04:00:00 - 15/04/2017 05:00:00","BZN|SE3","Without sequence","27.82",""
"15/04/2017 05:00:00 - 15/04/2017 06:00:00","BZN|SE3","Without sequence","27.6",""
"15/04/2017 06:00:00 - 15/04/2017 07:00:00","BZN|SE3","Without sequence","27.88",""
"15/04/2017 07:00:00 - 15/04/2017 08:00:00","BZN|SE3","Without sequence","27.87",""
"15/04/2017 08:00:00 - 15/04/2017 09:00:00","BZN|SE3","Without sequence","28.36",""
"15/04/2017 09:00:00 - 15/04/2017 10:00:00","BZN|SE3","Without sequence","28.73",""
"15/04/2017 10:00:00 - 15/04/2017 11:00:00","BZN|SE3","Without sequence","28.77",""
"15/04/2017 11:00:00 - 15/04/2017 12:00:00","BZN|SE3","Without sequence","28.57",""
"15/04/2017 12:00:00 - 15/04/2017 13:00:00","BZN|SE3","Without sequence","28.24",""
"15/04/2017 13:00:00 - 15/04/2017 14:00:00","BZN|SE3","Without sequence","27.97",""
"15/04/2017 14:00:00 - 15/04/2017 15:00:00","BZN|SE3","Without sequence","27.57",""
"15/04/2017 15:00:00 - 15/04/2017 16:00:00","BZN|SE3","Without sequence","27.29",""
"15/04/2017 16:00:00 - 15/04/2017 17:00:00","BZN|SE3","Without sequence","27.22",""
"15/04/2017 17:00:00 - 15/04/2017 18:00:00","BZN|SE3","Without sequence","27.66",""
"15/04/2017 18:00:00 - 15/04/2017 19:00:00","BZN|SE3","Without sequence","27.91",""
"15/04/2017 19:00:00 - 15/04/2017 20:00:00","BZN|SE3","Without sequence","28.15",""
"15/04/2017 20:00:00 - 15/04/2017 21:00:00","BZN|SE3","Without sequence","28.48",""
"15/04/2017 21:00:00 - 15/04/2017 22:00:00","BZN|SE3","Without sequence","28.39",""
"15/04/2017 22:00:00 - 15/04/2017 23:00:00","BZN|SE3","Without sequence","27.79",""
"15/04/2017 23:00:00 - 16/04/2017 00:00:00","BZN|SE3","Without sequence","27.58",""
"16/04/2017 00:00:00 - 16/04/2017 01:00:00","BZN|SE3","Without sequence","28.37",""
"16/04/2017 01:00:00 - 16/04/2017 02:00:00","BZN|SE3","Without sequence","28.19",""
"16/04/2017 02:00:00 - 16/04/2017 03:00:00","BZN|SE3","Without sequence","28.13",""
"16/04/2017 03:00:00 - 16/04/2017 04:00:00","BZN|SE3","Without sequence","28.07",""
"16/04/2017 04:00:00 - 16/04/2017 05:00:00","BZN|SE3","Without sequence","28.13",""
"16/04/2017 05:00:00 - 16/04/2017 06:00:00","BZN|SE3","Without sequence","28.32",""
"16/04/2017 06:00:00 - 16/04/2017 07:00:00","BZN|SE3","Without sequence","28.32",""
"16/04/2017 07:00:00 - 16/04/2017 08:00:00","BZN|SE3","Without sequence","28.21",""
"16/04/2017 08:00:00 - 16/04/2017 09:00:00","BZN|SE3","Without sequence","28.46",""
"16/04/2017 09:00:00 - 16/04/2017 10:00:00","BZN|SE3","Without sequence","28.45",""
"16/04/2017 10:00:00 - 16/04/2017 11:00:00","BZN|SE3","Without sequence","28.56",""
"16/04/2017 11:00:00 - 16/04/2017 12:00:00","BZN|SE3","Without sequence","28.74",""
"16/04/2017 12:00:00 - 16/04/2017 13:00:00","BZN|SE3","Without sequence","28.51",""
"16/04/2017 13:00:00 - 16/04/2017 14:00:00","BZN|SE3","Without sequence","28.33",""
"16/04/2017 14:00:00 - 16/04/2017 15:00:00","BZN|SE3","Without sequence","27.96",""
"16/04/2017 15:00:00 - 16/04/2017 16:00:00","BZN|SE3","Without sequence","27.7",""
"16/04/2017 16:00:00 - 16/04/2017 17:00:00","BZN|SE3","Without sequence","27.74",""
"16/04/2017 17:00:00 - 16/04/2017 18:00:00","BZN|SE3","Without sequence","28.08",""
"16/04/2017 18:00:00 - 16/04/2017 19:00:00","BZN|SE3","Without sequence","29.17",""
"16/04/2017 19:00:00 - 16/04/2017 20:00:00","BZN|SE3","Without sequence","30.32",""
"16/04/2017 20:00:00 - 16/04/2017 21:00:00","BZN|SE3","Without sequence","31.99",""
"16/04/2017 21:00:00 - 16/04/2017 22:00:00","BZN|SE3","Without sequence","31.76",""
"16/04/2017 22:00:00 - 16/04/2017 23:00:00","BZN|SE3","Without sequence","30.9",""
"16/04/2017 23:00:00 - 17/04/2017 00:00:00","BZN|SE3","Without sequence","29.73",""
"17/04/2017 00:00:00 - 17/04/2017 01:00:00","BZN|SE3","Without sequence","29.21",""
"17/04/2017 01:00:00 - 17/04/2017 02:00:00","BZN|SE3","Without sequence","27.26",""
"17/04/2017 02:00:00 - 17/04/2017 03:00:00","BZN|SE3","Without sequence","27.11",""
"17/04/2017 03:00:00 - 17/04/2017 04:00:00","BZN|SE3","Without sequence","27.28",""
"17/04/2017 04:00:00 - 17/04/2017 05:00:00","BZN|SE3","Without sequence","27.67",""
"17/04/2017 05:00:00 - 17/04/2017 06:00:00","BZN|SE3","Without sequence","27.95",""
"17/04/2017 06:00:00 - 17/04/2017 07:00:00","BZN|SE3","Without sequence","28.21",""
"17/04/2017 07:00:00 - 17/04/2017 08:00:00","BZN|SE3","Without sequence","28.12",""
"17/04/2017 08:00:00 - 17/04/2017 09:00:00","BZN|SE3","Without sequence","29.4",""
"17/04/2017 09:00:00 - 17/04/2017 10:00:00","BZN|SE3","Without sequence","30.17",""
"17/04/2017 10:00:00 - 17/04/2017 11:00:00","BZN|SE3","Without sequence","29.6",""
"17/04/2017 11:00:00 - 17/04/2017 12:00:00","BZN|SE3","Without sequence","29.06",""
"17/04/2017 12:00:00 - 17/04/2017 13:00:00","BZN|SE3","Without sequence","28.33",""
"17/04/2017 13:00:00 - 17/04/2017 14:00:00","BZN|SE3","Without sequence","28.16",""
"17/04/2017 14:00:00 - 17/04/2017 15:00:00","BZN|SE3","Without sequence","27.89",""
"17/04/2017 15:00:00 - 17/04/2017 16:00:00","BZN|SE3","Without sequence","28.0",""
"17/04/2017 16:00:00 - 17/04/2017 17:00:00","BZN|SE3","Without sequence","28.05",""
"17/04/2017 17:00:00 - 17/04/2017 18:00:00","BZN|SE3","Without sequence","27.95",""
"17/04/2017 18:00:00 - 17/04/2017 19:00:00","BZN|SE3","Without sequence","28.21",""
"17/04/2017 19:00:00 - 17/04/2017 20:00:00","BZN|SE3","Without sequence","29.8",""
"17/04/2017 20:00:00 - 17/04/2017 21:00:00","BZN|SE3","Without sequence","31.0",""
"17/04/2017 21:00:00 - 17/04/2017 22:00:00","BZN|SE3","Without sequence","30.85",""
"17/04/2017 22:00:00 - 17/04/2017 23:00:00","BZN|SE3","Without sequence","29.79",""
"17/04/2017 23:00:00 - 18/04/2017 00:00:00","BZN|SE3","Without sequence","29.34",""
"18/04/2017 00:00:00 - 18/04/2017 01:00:00","BZN|SE3","Without sequence","29.05",""
"18/04/2017 01:00:00 - 18/04/2017 02:00:00","BZN|SE3","Without sequence","28.36",""
"18/04/2017 02:00:00 - 18/04/2017 03:00:00","BZN|SE3","Without sequence","27.77",""
"18/04/2017 03:00:00 - 18/04/2017 04:00:00","BZN|SE3","Without sequence","27.26",""
"18/04/2017 04:00:00 - 18/04/2017 05:00:00","BZN|SE3","Without sequence","27.94",""
"18/04/2017 05:00:00 - 18/04/2017 06:00:00","BZN|SE3","Without sequence","29.94",""
"18/04/2017 06:00:00 - 18/04/2017 07:00:00","BZN|SE3","Without sequence","33.01",""
"18/04/2017 07:00:00 - 18/04/2017 08:00:00","BZN|SE3","Without sequence","42.31",""
"18/04/2017 08:00:00 - 18/04/2017 09:00:00","BZN|SE3","Without sequence","45.39",""
"18/04/2017 09:00:00 - 18/04/2017 10:00:00","BZN|SE3","Without sequence","41.05",""
"18/04/2017 10:00:00 - 18/04/2017 11:00:00","BZN|SE3","Without sequence","39.88",""
"18/04/2017 11:00:00 - 18/04/2017 12:00:00","BZN|SE3","Without sequence","37.97",""
"18/04/2017 12:00:00 - 18/04/2017 13:00:00","BZN|SE3","Without sequence","35.9",""
"18/04/2017 13:00:00 - 18/04/2017 14:00:00","BZN|SE3","Without sequence","33.83",""
"18/04/2017 14:00:00 - 18/04/2017 15:00:00","BZN|SE3","Without sequence","31.04",""
"18/04/2017 15:00:00 - 18/04/2017 16:00:00","BZN|SE3","Without sequence","30.72",""
"18/04/2017 16:00:00 - 18/04/2017 17:00:00","BZN|SE3","Without sequence","30.1",""
"18/04/2017 17:00:00 - 18/04/2017 18:00:00","BZN|SE3","Without sequence","30.86",""
"18/04/2017 18:00:00 - 18/04/2017 19:00:00","BZN|SE3","Without sequence","33.1",""
"18/04/2017 19:00:00 - 18/04/2017 20:00:00","BZN|SE3","Without sequence","36.62",""
"18/04/2017 20:00:00 - 18/04/2017 21:00:00","BZN|SE3","Without sequence","36.73",""
"18/04/2017 21:00:00 - 18/04/2017 22:00:00","BZN|SE3","Without sequence","34.59",""
"18/04/2017 22:00:00 - 18/04/2017 23:00:00","BZN|SE3","Without sequence","31.89",""
"18/04/2017 23:00:00 - 19/04/2017 00:00:00","BZN|SE3","Without sequence","30.07",""
"19/04/2017 00:00:00 - 19/04/2017 01:00:00","BZN|SE3","Without sequence","30.35",""
"19/04/2017 01:00:00 - 19/04/2017 02:00:00","BZN|SE3","Without sequence","30.02",""
"19/04/2017 02:00:00 - 19/04/2017 03:00:00","BZN|SE3","Without sequence","29.94",""
"19/04/2017 03:00:00 - 19/04/2017 04:00:00","BZN|SE3","Without sequence","30.25",""
"19/04/2017 04:00:00 - 19/04/2017 05:00:00","BZN|SE3","Without sequence","30.83",""
"19/04/2017 05:00:00 - 19/04/2017 06:00:00","BZN|SE3","Without sequence","31.81",""
"19/04/2017 06:00:00 - 19/04/2017 07:00:00","BZN|SE3","Without sequence","38.9",""
"19/04/2017 07:00:00 - 19/04/2017 08:00:00","BZN|SE3","Without sequence","46.88",""
"19/04/2017 08:00:00 - 19/04/2017 09:00:00","BZN|SE3","Without sequence","48.38",""
"19/04/2017 09:00:00 - 19/04/2017 10:00:00","BZN|SE3","Without sequence","43.67",""
"19/04/2017 10:00:00 - 19/04/2017 11:00:00","BZN|SE3","Without sequence","38.97",""
"19/04/2017 11:00:00 - 19/04/2017 12:00:00","BZN|SE3","Without sequence","37.4",""
"19/04/2017 12:00:00 - 19/04/2017 13:00:00","BZN|SE3","Without sequence","37.1",""
"19/04/2017 13:00:00 - 19/04/2017 14:00:00","BZN|SE3","Without sequence","36.61",""
"19/04/2017 14:00:00 - 19/04/2017 15:00:00","BZN|SE3","Without sequence","34.47",""
"19/04/2017 15:00:00 - 19/04/2017 16:00:00","BZN|SE3","Without sequence","33.07",""
"19/04/2017 16:00:00 - 19/04/2017 17:00:00","BZN|SE3","Without sequence","33.73",""
"19/04/2017 17:00:00 - 19/04/2017 18:00:00","BZN|SE3","Without sequence","36.0",""
"19/04/2017 18:00:00 - 19/04/2017 19:00:00","BZN|SE3","Without sequence","37.63",""
"19/04/2017 19:00:00 - 19/04/2017 20:00:00","BZN|SE3","Without sequence","38.31",""
"19/04/2017 20:00:00 - 19/04/2017 21:00:00","BZN|SE3","Without sequence","37.2",""
"19/04/2017 21:00:00 - 19/04/2017 22:00:00","BZN|SE3","Without sequence","35.75",""
"19/04/2017 22:00:00 - 19/04/2017 23:00:00","BZN|SE3","Without sequence","32.24",""
"19/04/2017 23:00:00 - 20/04/2017 00:00:00","BZN|SE3","Without sequence","30.51",""
"20/04/2017 00:00:00 - 20/04/2017 01:00:00","BZN|SE3","Without sequence","29.2",""
"20/04/2017 01:00:00 - 20/04/2017 02:00:00","BZN|SE3","Without sequence","28.98",""
"20/04/2017 02:00:00 - 20/04/2017 03:00:00","BZN|SE3","Without sequence","28.99",""
"20/04/2017 03:00:00 - 20/04/2017 04:00:00","BZN|SE3","Without sequence","28.98",""
"20/04/2017 04:00:00 - 20/04/2017 05:00:00","BZN|SE3","Without sequence","29.04",""
"20/04/2017 05:00:00 - 20/04/2017 06:00:00","BZN|SE3","Without sequence","29.33",""
"20/04/2017 06:00:00 - 20/04/2017 07:00:00","BZN|SE3","Without sequence","31.25",""
"20/04/2017 07:00:00 - 20/04/2017 08:00:00","BZN|SE3","Without sequence","34.86",""
"20/04/2017 08:00:00 - 20/04/2017 09:00:00","BZN|SE3","Without sequence","34.43",""
"20/04/2017 09:00:00 - 20/04/2017 10:00:00","BZN|SE3","Without sequence","31.94",""
"20/04/2017 10:00:00 - 20/04/2017 11:00:00","BZN|SE3","Without sequence","31.07",""
"20/04/2017 11:00:00 - 20/04/2017 12:00:00","BZN|SE3","Without sequence","30.46",""
"20/04/2017 12:00:00 - 20/04/2017 13:00:00","BZN|SE3","Without sequence","30.1",""
"20/04/2017 13:00:00 - 20/04/2017 14:00:00","BZN|SE3","Without sequence","29.67",""
"20/04/2017 14:00:00 - 20/04/2017 15:00:00","BZN|SE3","Without sequence","29.37",""
"20/04/2017 15:00:00 - 20/04/2017 16:00:00","BZN|SE3","Without sequence","29.17",""
